path,species,issues,severity
data\plantnet_300K\images_test\Alcea_rosea\3b30c755a6cba91d64bb890aa8785617e2059bf5.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\1414dd2b17b08c6222066dd5f28955de2a219abb.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\7ed9cee464a6e6422114115b297abfd8cea68815.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\aee38a66c74bd948477eda28bf9f3c907913d2fb.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Achyranthes_aspera\8c93a6218b19a1ae79cb2984a130db90fe6c2035.jpg,Achyranthes_aspera,,0.0
data\plantnet_300K\images_test\Hypericum_calycinum\7c6e23af3f966f4ddbf9ad84aa633faa6c4eee84.jpg,Hypericum_calycinum,,0.0
data\plantnet_300K\images_test\Neotinea_ustulata\6de3635e90a5f6d2b67256858bf837b1e5264bba.jpg,Neotinea_ustulata,,0.0
data\plantnet_300K\images_test\Liriodendron_tulipifera\71d70e368e71148448cff6205f0a1d5e82f2a63f.jpg,Liriodendron_tulipifera,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\ecd0f5d374f8acef9bcade1d80c65062044873d6.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\177682ba66ef9358b655183d2be257b2151717f2.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\20975bbb8257d43714bab70d338579b9d02bb579.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\780969511b67b8259f04601fec75ec9a891aee09.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Hyoscyamus_albus\f851a2dcbc3ce56888111cda046e0c167b879c35.jpg,Hyoscyamus_albus,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\b15cfce636a30156e358f76376d7d9f44b404ff3.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Daucus_carota\35269c30d77936053610f38dc5e99da1f0bddecf.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\2b2dd6686d8aef0aa4123a6e427978cf58e43ff9.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\74f2a089bdafcbd710ebff95a2f73eaecf602c75.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Daucus_carota\97dad3ebc8b1b1a45c7bfd215b4e6294bba87634.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\896fd6b6a63764b7866edbeda7716a6663771ec5.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Fragaria_x_ananassa_2\4fe098f27c9ddd78b58bf75b157b0b82754835f7.jpg,Fragaria_x_ananassa_2,,0.0
data\plantnet_300K\images_test\Adenostyles_alliariae\b5c8b8e369789bf0067181a437213fa271af0ef2.jpg,Adenostyles_alliariae,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida_1\27d0cb9a01e938d17840fe5bcf6a2294c6be668a.jpg,Tradescantia_pallida_1,,0.0
data\plantnet_300K\images_test\Anemone_coronaria\286e5f8cf2e5b4f3de29bf41cca258ac929b480d.jpg,Anemone_coronaria,,0.0
data\plantnet_300K\images_test\Hypericum_triquetrifolium\125ba194b55c129683c7823ea2b2bea0b475ff67.jpg,Hypericum_triquetrifolium,,0.0
data\plantnet_300K\images_test\Lamium_album\b7cd00a05e8dcd5c15963cf836e1c1e142dd42bc.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\2b085df10d540ace31aa82699ac0aaf740d7159e.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Sedum_rupestre\5ffa8346b5ddbb2f4b1809a1a670a5be718aa109.jpg,Sedum_rupestre,,0.0
data\plantnet_300K\images_test\Sedum_album\33827652fc0bd7daab0e6a237bde662567072bd5.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Cirsium_eriophorum\becf5a6578004ce24b53f8c19a0389ada61b9c36.jpg,Cirsium_eriophorum,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\08cdf279b3a99d3320a6002dcd5a6ce59ca51f87.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Daucus_carota\634d551e2d3c926e5efa0665d57d868e20790eae.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\8ddd3c3351ec64ef8fab96c92b452990b5c5c102.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\5a5199eb47e49785ce3476db2b11c705a71732e8.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Coussapoa_villosa\149a3d4862175551cf0d15fc30c316d921cd6509.jpg,Coussapoa_villosa,,0.0
data\plantnet_300K\images_test\Luffa_acutangula\0cc0db966052ecd96ecb7e5120ddf61a4f759401.jpg,Luffa_acutangula,,0.0
data\plantnet_300K\images_test\Daucus_carota\46abb9d5c003fed26d5d2f6806d728e5cee6d304.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Sedum_sediforme\4133ba8281c663ff135e0dede63e520b3c6a892d.jpg,Sedum_sediforme,,0.0
data\plantnet_300K\images_test\Ophrys_lutea\47761ee7d779d29875ce194a4fa74d93c98d6494.jpg,Ophrys_lutea,,0.0
data\plantnet_300K\images_test\Peperomia_magnoliifolia\fcaab4b7c45e06bf542873f8a552e328d67aa239.jpg,Peperomia_magnoliifolia,,0.0
data\plantnet_300K\images_test\Trifolium_stellatum\0614aa186c3a5611446be2f344821dd3196df378.jpg,Trifolium_stellatum,,0.0
data\plantnet_300K\images_test\Dryas_octopetala\ae4b5eeef5c71943f388ccc0b570e8beacf69d7d.jpg,Dryas_octopetala,,0.0
data\plantnet_300K\images_test\Trifolium_resupinatum\6f28fd70eba8c6f9c270435fb2c18ec3d5691f0e.jpg,Trifolium_resupinatum,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\1c95c44a3baac9fa90a789610d97a8be1e8c5d80.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\9960cd515c8a7a8c15adf2c519d438f273465ab0.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Lamium_album\3f74bf661fe20bec0ce903decc852069abc030c5.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\f6c87f318aecd339eec88b1e311b9ea0b8f70bd4.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Daucus_carota\955d75b504a9355627309182656d5da291251b8c.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\be05f3e7ffc0e47acfbee9a1ba7554aceec50d29.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Nymphaea_lotus\e1d117dcfd96b22f12bc0d060e57c58c43fc42fc.jpg,Nymphaea_lotus,,0.0
data\plantnet_300K\images_test\Tradescantia_virginiana\38c2b4171abf24c097505472f76f8215699995ad.jpg,Tradescantia_virginiana,,0.0
data\plantnet_300K\images_test\Hypericum_humifusum\c392d9935b0653ecf185bc800baea94eba518e88.jpg,Hypericum_humifusum,,0.0
data\plantnet_300K\images_test\Maianthemum_stellatum\786896a26e10a0baa084114cf2352f1ee246860e.jpg,Maianthemum_stellatum,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\8b921164615134ab751cb670ccd631b8caffb3c9.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Barbarea_verna\7d95cc6a5062682b8c7cda5e62393876d3503ffd.jpg,Barbarea_verna,,0.0
data\plantnet_300K\images_test\Cucurbita_maxima\4bc005301672fa2dbc5fd38f997d8ea32e99b1bb.jpg,Cucurbita_maxima,,0.0
data\plantnet_300K\images_test\Anemone_narcissiflora\d85b904a8f3006c1e78207e433dcf272558f74d4.jpg,Anemone_narcissiflora,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\44c1a363d66e51dedda90e73b072a7221f407831.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\e57b4620c538abc7bbbb7e105d16effed127b842.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\0a1bb3ddc3761046589e4016555c76aa618adff0.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Alocasia_sanderiana\80147cee954e95c1a51d6034d6a8fa64e29f3f62.jpg,Alocasia_sanderiana,,0.0
data\plantnet_300K\images_test\Smilax_aspera\8604d401f995e356a1768c632a91dbcab3243cd6.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\df1f70cfbb9554673be34509461a72aa011cf093.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Lamium_album\f4cbe375da11ead3dc106d1d1cf1ec74cd3a0ffe.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Lavandula_angustifolia\cca9738177deb554361918eeda5949f80f567ebd.jpg,Lavandula_angustifolia,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\94c0c8fea83c97d1ac48e9e4c6a9ad1368a5f078.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Barbarea_verna\eebebc2f04c92d841900be115d9c78ade36ac729.jpg,Barbarea_verna,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\6c21154d52bff9f4b05a0ace54e406e6cc4d319f.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Pancratium_maritimum\336f0b6cb6a9363b1814e949d7df121d06ca1ccf.jpg,Pancratium_maritimum,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\b472c6cea22f20e5c7a8c58bff36345f94854a0d.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Alocasia_micholitziana\ab7f589cd9d11d488ed4d3e482a378b968c25c80.jpg,Alocasia_micholitziana,,0.0
data\plantnet_300K\images_test\Trachelospermum_jasminoides\a6f1d1e6f8f5fb0e51d0d4ddcd2a3a1f880666f9.jpg,Trachelospermum_jasminoides,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\9a197b597ff42448595868ee73178eb8fdb7b663.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\9feba355f297df0e4408100d4c897333441e0a7e.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\0b6ddf0d7a2db6d9bfbd26b014597e2b8b93e141.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Sedum_pachyphyllum\173fc3d019f002cd4f8dd6b5e468704223272619.jpg,Sedum_pachyphyllum,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\665f4cbdbef39f2e9cad067b08227a4d3226829c.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\bf44d21fa18294e3d1d56cc9281862fc483d4c2a.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Tagetes_minuta\0e903cd6781a7b23291436da19047a3570d3380d.jpg,Tagetes_minuta,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\181d6b6824fbf4f3881b1bd45aded7e13a1814be.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Tradescantia_zebrina_1\9f1fbeb6d0db20258ab7efa1d660ce73db515d3a.jpg,Tradescantia_zebrina_1,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\f7aafb7ec0b494520379fb99389cc9c54f4f5e6a.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Dryopteris_intermedia\7e81a44570f6916708eb30bda69ef6f3eb340125.jpg,Dryopteris_intermedia,,0.0
data\plantnet_300K\images_test\Prosopis_juliflora\6916b4ae0a6ad3845dda788694a3575925e6601a.jpg,Prosopis_juliflora,,0.0
data\plantnet_300K\images_test\Lamium_album\dae00b8f53fbb642bc659c522ed0623621c5d9e9.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Lapsana_communis\4ed6f68a024333b02e0a1735cc4b495ab89e33a6.jpg,Lapsana_communis,,0.0
data\plantnet_300K\images_test\Melilotus_indicus\bc0ebfff6eb2e048edca2074585a5308f17952b4.jpg,Melilotus_indicus,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\362d3f1fe49525cf12fb13c0b6b9fc9716dd7e9c.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Kniphofia_uvaria_1\68368e2536363d592958e37a253272f4c3a5c374.jpg,Kniphofia_uvaria_1,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\cf825b0f718cb6875a6f0edf1e22b7534afd8e4e.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Chaerophyllum_aureum\623bd2dcb5432e410cd17d8fdb8661f0785aa780.jpg,Chaerophyllum_aureum,,0.0
data\plantnet_300K\images_test\Lavandula_dentata\f5212eb8438b77274087ac9a68923876df3a1063.jpg,Lavandula_dentata,,0.0
data\plantnet_300K\images_test\Xylococcus_bicolor\4d32841c0a03635cfeddef704a92d29af1cb49e5.jpg,Xylococcus_bicolor,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\c26ebef1c6bfcdc3e37cac858f1879c6c2d822d5.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Sedum_sediforme\fb32402908e01d9f8e906522cce8be337854c534.jpg,Sedum_sediforme,,0.0
data\plantnet_300K\images_test\Peperomia_magnoliifolia\93e4af406ca87ee3ec3fa7202881caafb16ca244.jpg,Peperomia_magnoliifolia,,0.0
data\plantnet_300K\images_test\Trifolium_repens\ce97dc13ec5469e2e99f5486678e4a4e24462c81.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\e064dd7c697e1e16aaaa025947e09cea2fd31a82.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Phyllanthus_amarus\6971bddaf6829138f007a43fecf4909929460cfe.jpg,Phyllanthus_amarus,,0.0
data\plantnet_300K\images_test\Schefflera_arboricola\5ca364fa515be562c969077d3b44fbac429245a0.jpg,Schefflera_arboricola,,0.0
data\plantnet_300K\images_test\Neotinea_maculata\abb8cc7b2fafcac4cc78197dd35fdda4e0860b95.jpg,Neotinea_maculata,,0.0
data\plantnet_300K\images_test\Cirsium_eriophorum\79803a1d88e62703ee6fbd1e17343b6aa0de5c98.jpg,Cirsium_eriophorum,,0.0
data\plantnet_300K\images_test\Alocasia_macrorrhizos\b218d1029c69b0b509757f522f9a3adb80a69aab.jpg,Alocasia_macrorrhizos,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\d403073198d22286ec9cae1e273132aa372bde76.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\59b25e18ca8644b9aad330ea857a887e22e61c3e.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Fittonia_albivenis_1\f25dbd799e77b1947a7f210e508e096a51bc972a.jpg,Fittonia_albivenis_1,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\1c6dd4de81864274fddabc298c0b2aa5a8ce888d.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Hypericum_calycinum\2cb58d7b8b29e951d9d27be47cd4817d1f5239ca.jpg,Hypericum_calycinum,,0.0
data\plantnet_300K\images_test\Fragaria_x_ananassa_2\0e887b9c094694fc9ba059c85ec69361f07700fc.jpg,Fragaria_x_ananassa_2,,0.0
data\plantnet_300K\images_test\Smilax_aspera\de949c20c92440e8a265777ca7d10e46ff4975c9.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Perovskia_abrotanoides\8bbd7e1e19ef28a7d680e5a33add7763c62dc04b.jpg,Perovskia_abrotanoides,,0.0
data\plantnet_300K\images_test\Trifolium_repens\c14f41d322552bc13db23734db203b97a78a09a1.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\94364cfa20fa17d61b95e319366e1c93de47dcf6.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Althaea_officinalis\2cc0284b9ab93e5571a0e87a6ce16cc93b074529.jpg,Althaea_officinalis,,0.0
data\plantnet_300K\images_test\Lavandula_angustifolia\6bb35edee4f60471aad6c1fe6e371e98830cec02.jpg,Lavandula_angustifolia,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\f6e7c15d63c7159207af75cfc53d9709c8dded1c.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\50a4735ff0cd246e0841c459a66efd943f7e9358.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Tradescantia_zebrina_1\16b3c6c43443152c0ac6b6aafcac9fd089fea389.jpg,Tradescantia_zebrina_1,,0.0
data\plantnet_300K\images_test\Cucurbita_maxima\d348a1479e2ec41e7e39be13fcbbeec3d6a84b03.jpg,Cucurbita_maxima,,0.0
data\plantnet_300K\images_test\Papaver_alpinum\de91df2884d13218224cab2aeccebb7e242fd54a.jpg,Papaver_alpinum,,0.0
data\plantnet_300K\images_test\Daucus_carota\0a5217b9de1758a5e8a867ccac0975db4f09f98c.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\c762a189399828e0c3e50e639658c3de7fc25d12.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\1f85d8ccdfa5a6c2b59e347f841b2949ef3e658b.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\e82c7e9128f3b23a9c20f6ac62b30f6690e2baab.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\3e9bdbe6378fa3a33e7e73fa5a6e4b799a876942.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Dalbergia_sissoo\5b24dd6480d2cf86e45904842af074e87528de25.jpg,Dalbergia_sissoo,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\453e11328d7c10564cc0c7bd57babb770caa6e58.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\873f6a304af84eb4dcf08e9086939f93e31e9d12.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\48f19348a457c4e526162e45c79f6d445a509f9b.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\54be8c6174fac1e219617087dddbee6009de2138.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Trifolium_alpinum\3b899af451e7a9646337776c5d932189c5a69341.jpg,Trifolium_alpinum,,0.0
data\plantnet_300K\images_test\Dryopteris_filix-mas\73560da8d57231581f495e4d06504f784f568675.jpg,Dryopteris_filix-mas,,0.0
data\plantnet_300K\images_test\Lamium_amplexicaule\88e157c3e009eaac524e1d615525d0d8b8e3ee04.jpg,Lamium_amplexicaule,,0.0
data\plantnet_300K\images_test\Peperomia_pecuniifolia\9dbf033ac44f8e777c6dead75967bc9e5478f81f.jpg,Peperomia_pecuniifolia,,0.0
data\plantnet_300K\images_test\Anthurium_scandens\4de9973ec4afd5bf87d15fa50813c49b452b965a.jpg,Anthurium_scandens,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\579baf3528aaee77b405bb0797cd7ddc7e33e85b.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Tradescantia_virginiana\337d3fbbcc50ef8dda30431ec266983f5945fc84.jpg,Tradescantia_virginiana,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\ca45db4ba65baa1a0b997a5591d2dce5dd8c2382.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\104d3b68717587987252c04f9f90db44392f7f1d.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Trifolium_arvense\6bb69ab17aedd33d32b6821008c8dc5d19700555.jpg,Trifolium_arvense,,0.0
data\plantnet_300K\images_test\Casuarina_cunninghamiana\60a12c663fb84b92c362c19a93728ec1de3d8df1.jpg,Casuarina_cunninghamiana,,0.0
data\plantnet_300K\images_test\Acalypha_virginica\42c579e6253b928c165f9bd0f4f2abecf7f2e831.jpg,Acalypha_virginica,,0.0
data\plantnet_300K\images_test\Calendula_arvensis\edd068bcdc5dde7003919dfccb79c765afeb6348.jpg,Calendula_arvensis,,0.0
data\plantnet_300K\images_test\Sedum_cepaea\14bd193fca722d7ec5ebdbd594f1ceddfe607962.jpg,Sedum_cepaea,,0.0
data\plantnet_300K\images_test\Hypericum_x_hidcoteense\d28f2f8d4a23d5ea1cd86d42df110230dc8d1fed.jpg,Hypericum_x_hidcoteense,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\210b8d8c82dba975b965fc4bf16cce71319721d4.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\d723e773cfab33ffbf3bc3a446c4dba44c0b3f15.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Daucus_carota\6595dfc99e8f79d80459ca30c9da9faa98c1bed8.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\54ab5b0043c94291bedf44afef2b139192e4ac53.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Tradescantia_zebrina_1\9dd5c688a6aac64bb883e3c786ee0cc474bcd526.jpg,Tradescantia_zebrina_1,,0.0
data\plantnet_300K\images_test\Trifolium_aureum\a61cbce963a1f371c1a0f95464ec9f3ffb1e55e1.jpg,Trifolium_aureum,,0.0
data\plantnet_300K\images_test\Sedum_rupestre\1d33f8fcf9f635db6a900455d6e0046d3c81b2da.jpg,Sedum_rupestre,,0.0
data\plantnet_300K\images_test\Trachelospermum_jasminoides\b059e8f4c96f89a18edb072eaa984ca0226694d9.jpg,Trachelospermum_jasminoides,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\0364c9faf9b6c9322bbd2907c1cf008a6b951979.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Sedum_hispanicum\7e23ce27cf0716362014a5ca4cf2ef158037be3c.jpg,Sedum_hispanicum,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\1fbfd70a3e9e3df2d1cd7bb347e12c2b89f60a15.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\bb6c9d0fab628b649448afe0217f514f6b8af335.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\1540f84132106246fcd50df57b77bb422b1c88ff.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\028c944d4eb9a9c66b91d75c5b3e759c0545a1a4.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Entada_phaseoloides\2a51b7f8f89a80edd56dc03c80628cd38d795b4c.jpg,Entada_phaseoloides,,0.0
data\plantnet_300K\images_test\Lupinus_albus\7be02f18f7a44708f3f85df19cbbe428d7448f39.jpg,Lupinus_albus,,0.0
data\plantnet_300K\images_test\Osmunda_regalis\79604e256b0e39b90929b4d49891397eeb58c460.jpg,Osmunda_regalis,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\a159a5b98c824f8259787c31d14782d5350134ac.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\3772bd75f619aba0ae8672f51a239440d6612967.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\a84371c1b1a52f65d8ff7f9230ad10e87f5aee69.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\72c52aad378afeb8602a573c220cc924e517b1c8.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Angelica_sylvestris\da282227ce63d8be55d7a22bd14ee2916d098a60.jpg,Angelica_sylvestris,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\9fdb39c231c60581fc6bfca239da189ae5be17e5.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\d32ef318ef622f539981fb58800bc8809322ceca.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Lactuca_plumieri\13f2c9319ed4a238d25f02bd40cf9f145477b590.jpg,Lactuca_plumieri,,0.0
data\plantnet_300K\images_test\Melilotus_albus\e004f5ea19d6a02598aa1bf8eb2acf169af68a8d.jpg,Melilotus_albus,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\4dbb9ef14bd26c20e834899b2e30118d3467ab17.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Metasequoia_glyptostroboides\ddad5f6b75d283a60b46cf6bf1e20f1088e82795.jpg,Metasequoia_glyptostroboides,,0.0
data\plantnet_300K\images_test\Sedum_sediforme\002221f72283d4841dc73e108e9a64d68a91a3d2.jpg,Sedum_sediforme,,0.0
data\plantnet_300K\images_test\Trachelospermum_jasminoides\f99bc731c84105b6a9c8d90fb728b8992ac6a344.jpg,Trachelospermum_jasminoides,,0.0
data\plantnet_300K\images_test\Melilotus_officinalis\6466faa6cd3e7f32edffe61b8f5d6081f5656f0c.jpg,Melilotus_officinalis,,0.0
data\plantnet_300K\images_test\Lamium_maculatum\64002b8fecba2484db624192a756faaf24d0f6a9.jpg,Lamium_maculatum,,0.0
data\plantnet_300K\images_test\Pelargonium_x_hybridum\9139c71aabe02433e5224022bb81f7e0a80c4d56.jpg,Pelargonium_x_hybridum,,0.0
data\plantnet_300K\images_test\Dryopteris_filix-mas\4211e9842d5e34cd4ebdf8e592fae68b30674486.jpg,Dryopteris_filix-mas,,0.0
data\plantnet_300K\images_test\Cytinus_hypocistis\26d4b014242134184662dcbc85d228e7abaafd1e.jpg,Cytinus_hypocistis,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\51101392a07e0eb0997c7d19d4ffdecc46795046.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\1a5a1eeb5d0da15637efea86ebfd09f3e5559034.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\45fe97efaab3d3b535ef0ea62c9f4351f355b5e7.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\378bb0a95443a9102343ef5fe2536f05b33925de.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Liriodendron_tulipifera\d6f9d2dbf234d5b688af73779972e45a012f7ba7.jpg,Liriodendron_tulipifera,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\d4ffd798d6694e008718288ded3239d2f4d3f242.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Sedum_rupestre\88d176d6637bca4a1bcf643bd74adc7fea6141d2.jpg,Sedum_rupestre,,0.0
data\plantnet_300K\images_test\Lavandula_stoechas\7633667c262bbabed8a78b7c218c812d749c8051.jpg,Lavandula_stoechas,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\07f911ac6e5d3f081d03cfc6c971d3d43f6176d7.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\ee07fe59219c9d5d5b06d9fc9fa73581b07ea142.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\29ee534fb298bc2553abe22378bb0c1ca64d70e1.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Sedum_album\bc358951345bbde80fabf049317876566a8e6ff3.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\976eede8e2304d59b8a64fdf268ff160748c4585.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\5aa81e6f1af66261e7703c551be1f390f57d3e24.jpg,Hypericum_androsaemum,,0.0
